CENSUS_YEAR	GEO_CODE (POR)	GEO_LEVEL	GEO_NAME	GNR	DATA_QUALITY_FLAG	ALT_GEO_CODE	DIM: Employment income statistics (7)	Member ID: Employment income statistics (7)	Notes: Employment income statistics (7)	DIM: Work activity during the reference year (4)	Member ID: Work activity during the reference year (4)	Notes: Work activity during the reference year (4)	DIM: Age (6B)	Member ID: Age (6B)	Notes: Age (6B)	DIM: Sex (3)	Member ID: Sex (3)	Notes: Sex (3)	DIM: Occupation - National Occupational Classification (NOC) 2016 (691)	Member ID: Occupation - National Occupational Classification (NOC) 2016 (691)	Notes: Occupation - National Occupational Classification (NOC) 2016 (691)	Average Income - Female	Average Income - Male	Gap	Gap_Perc	City_rank_in_NOC	Num_Cities_for_NOC
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2111 Physicists and astronomers	150		0	0	n/a	n/a	n/a	5
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2111 Physicists and astronomers	150		0	0	n/a	n/a	n/a	5
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2111 Physicists and astronomers	150		88221	89892	1671	0.018588973	1	5
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2111 Physicists and astronomers	150		0	70893	n/a	n/a	n/a	5
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2111 Physicists and astronomers	150		76214	80131	3917	0.048882455	2	5
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2111 Physicists and astronomers	150		0	101914	n/a	n/a	n/a	5
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2111 Physicists and astronomers	150		0	0	n/a	n/a	n/a	5
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2111 Physicists and astronomers	150		0	90076	n/a	n/a	n/a	5
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		0	67881	n/a	n/a	n/a	27
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		0	101874	n/a	n/a	n/a	27
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		0	99267	n/a	n/a	n/a	27
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		0	65884	n/a	n/a	n/a	27
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		89562	125845	36283	0.288314991	17	27
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		74186	96577	22391	0.231846092	12	27
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		86544	124767	38223	0.306355046	20	27
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		0	89385	n/a	n/a	n/a	27
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		67905	96325	28420	0.295042824	19	27
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		77731	80608	2877	0.035691247	1	27
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		51978	104356	52378	0.501916517	27	27
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		0	97757	n/a	n/a	n/a	27
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		64272	78121	13849	0.177276277	6	27
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		66724	92425	25701	0.278074114	15	27
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		0	90162	n/a	n/a	n/a	27
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		58519	87548	29029	0.331578106	24	27
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		0	89143	n/a	n/a	n/a	27
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		71381	86195	14814	0.171866118	3	27
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		58163	84212	26049	0.309326462	21	27
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		75592	91391	15799	0.172872602	4	27
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		0	73845	n/a	n/a	n/a	27
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		60637	85944	25307	0.294459183	18	27
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		93191	101988	8797	0.086255246	2	27
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		58006	74813	16807	0.224653469	11	27
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		75927	110720	34793	0.314243136	22	27
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		73589	102215	28626	0.280056743	16	27
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		63704	83934	20230	0.241022708	13	27
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		54408	85085	30677	0.360545337	26	27
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		97008	144075	47067	0.326684019	23	27
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		60760	77450	16690	0.215493867	8	27
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		70068	90133	20065	0.222615468	10	27
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		59850	76686	16836	0.219544637	9	27
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		79013	95955	16942	0.17656193	5	27
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		56809	87717	30908	0.352360432	25	27
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		69761	88044	18283	0.207657535	7	27
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2131 Civil engineers	160		78674	103858	25184	0.242484931	14	27
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	76603	n/a	n/a	n/a	19
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	90891	n/a	n/a	n/a	19
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	74478	n/a	n/a	n/a	19
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	80408	n/a	n/a	n/a	19
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		106526	135009	28483	0.21097112	12	19
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		77621	93613	15992	0.170830974	8	19
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		86150	117658	31508	0.267793095	16	19
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	82734	n/a	n/a	n/a	19
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	77776	n/a	n/a	n/a	19
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		56656	94204	37548	0.398581801	19	19
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		61887	84861	22974	0.270725068	17	19
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	56560	n/a	n/a	n/a	19
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	61186	n/a	n/a	n/a	19
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		66915	87983	21068	0.239455349	14	19
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	64071	n/a	n/a	n/a	19
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		84484	76729	-7755	-0.10107	2	19
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	67454	n/a	n/a	n/a	19
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		68349	83175	14826	0.178250676	9	19
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		102737	89540	-13197	-0.147386643	1	19
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		77830	89098	11268	0.126467485	5	19
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	79421	n/a	n/a	n/a	19
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		62509	73436	10927	0.148796231	7	19
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	102020	n/a	n/a	n/a	19
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		93579	95277	1698	0.01782172	3	19
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	108276	n/a	n/a	n/a	19
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		77352	104195	26843	0.257622727	15	19
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	71149	n/a	n/a	n/a	19
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	81770	n/a	n/a	n/a	19
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		120197	123747	3550	0.028687564	4	19
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		2132 Mechanical engineers	161		0	119017	n/a	n/a	n/a	19
